TOTAL REWARD,TILT,CRASH,GOAL,DISTANCEN_STEPS,DONE,ERRORE
-7.356324860436223,-0.019597199225458276,0,0,-0.03868651485746373,190,False,3.8686514857463727
-7.395012284924644,-0.017895249073095604,0,0,-0.03868742448842156,191,False,3.8687424488421556
-7.43368929375318,-0.022388995230806157,0,0,-0.03867700882853603,192,False,3.867700882853603
-7.47235675076371,-0.01786760198600689,0,0,-0.03866745701053014,193,False,3.866745701053014
-7.51101208363654,-0.03480533989899058,0,0,-0.03865533287283016,194,False,3.8655332872830166
-7.549659524094882,-0.06109769002484112,0,0,-0.03864744045834222,195,False,3.8647440458342226
-7.588303020973961,-0.02792041565189658,0,0,-0.03864349687907885,196,False,3.864349687907885
-7.626963785037143,-0.046305560563661786,0,0,-0.03866076406318171,197,False,3.866076406318171
-7.665643183287532,-0.026030853885670308,0,0,-0.03867939825038885,198,False,3.867939825038885
-7.704312841054469,-0.021697312119889737,0,0,-0.03866965776693679,199,False,3.866965776693679
-7.742977164493514,-0.019486214367526077,0,0,-0.038664323439044745,200,False,3.8664323439044743
-0.04389729542220047,-1.3409952050841448e-11,0,0,-0.04389729542220047,1,False,4.3897295422200475
-0.08778918500015558,-0.01721338411541888,0,0,-0.043891889577955104,2,False,4.38918895779551
-0.13166797735604951,-0.04214078091235815,0,0,-0.04387879235589395,3,False,4.387879235589395
-0.17554477813322059,-0.034050058489731916,0,0,-0.043876800777171064,4,False,4.387680077717106
-0.21943110984894082,-0.05628012314868072,0,0,-0.04388633171572022,5,False,4.388633171572022
-0.2633208091645043,-0.012436420570522086,0,0,-0.043889699315563496,6,False,4.38896993155635
-0.30722062937598293,-0.03508023462271996,0,0,-0.04389982021147865,7,False,4.3899820211478655
-0.3510912827407146,-0.016246135380640115,0,0,-0.04387065336473167,8,False,4.387065336473167
-0.3949291460312324,-0.03246016359769156,0,0,-0.04383786329051784,9,False,4.383786329051784
-0.4387670360973168,-0.02261194208896602,0,0,-0.04383789006608438,10,False,4.3837890066084375
-0.4826390231303298,-0.027141578074169344,0,0,-0.043871987033012996,11,False,4.3871987033013
-0.52652149610691,-0.008994126533296079,0,0,-0.043882472976580204,12,False,4.388247297658021
-0.5704074289788639,-0.022311591074036165,0,0,-0.04388593287195386,13,False,4.388593287195386
-0.6142696780944924,-0.034938954920550346,0,0,-0.04386224911562851,14,False,4.386224911562851
-0.658090806288474,-0.05248786186467787,0,0,-0.043821128193981644,15,False,4.382112819398165
-0.7018461692756136,-0.0575008116458067,0,0,-0.04375536298713951,16,False,4.375536298713951
-0.7455049698759966,-0.04349379126401582,0,0,-0.04365880060038299,17,False,4.365880060038299
-0.7890400642282714,-0.06123843014656314,0,0,-0.04353509435227485,18,False,4.353509435227485
-0.8324507253818126,-0.03587449695142965,0,0,-0.04341066115354122,19,False,4.3410661153541215
-0.8757682237614253,-0.04937347790081071,0,0,-0.04331749837961259,20,False,4.331749837961259
-0.9190354659325052,-0.07156941693094644,0,0,-0.0432672421710799,21,False,4.32672421710799
-0.962288508930948,-0.04116370219498512,0,0,-0.0432530429984428,22,False,4.32530429984428
-1.0055610396727472,-0.026683411814318665,0,0,-0.04327253074179928,23,False,4.327253074179928
-1.0488810386533507,-0.039103100166899385,0,0,-0.04331999898060356,24,False,4.3319998980603565
-1.092207689930679,-0.030968131182290744,0,0,-0.043326651277328244,25,False,4.332665127732825
-1.13553381420213,-0.10013984826919944,0,0,-0.043326124271451015,26,False,4.332612427145102
-1.1788900654583334,-0.012955180013492005,0,0,-0.043356251256203446,27,False,4.335625125620345
-1.2222802160748771,-0.053640161554144986,0,0,-0.0433901506165437,28,False,4.33901506165437
-1.2656943982107516,-0.10432256502281194,0,0,-0.04341418213587434,29,False,4.341418213587434
-1.309151539807634,-0.046890624187652656,0,0,-0.04345714159688248,30,False,4.345714159688248
-1.3526844615266747,-0.0754189208940139,0,0,-0.043532921719040454,31,False,4.353292171904045
-1.3963197465705444,-0.09499280846464891,0,0,-0.04363528504386973,32,False,4.363528504386973
-1.4400841424810942,-0.05393747634838712,0,0,-0.04376439591054992,33,False,4.376439591054992
-1.4840040804473282,-0.06852287797613667,0,0,-0.04391993796623411,34,False,4.391993796623411
-1.5281107564569438,-0.12360956518923837,0,0,-0.044106676009615535,35,False,4.4106676009615535
-1.5724394331662623,-0.13031358769946683,0,0,-0.044328676709318546,36,False,4.432867670931855
-1.6167751843125835,-0.07515263692099215,0,0,-0.04433575114632115,37,False,4.433575114632115
-1.6610806629803232,-0.028721729749240626,0,0,-0.0443054786677397,38,False,4.43054786677397
-1.7053780731634869,-0.07669125146607887,0,0,-0.04429741018316367,39,False,4.429741018316367
-1.7496773788891582,-0.11042977941149656,0,0,-0.044299305725671416,40,False,4.429930572567142
-1.7939795132421745,-0.06739025303640235,0,0,-0.044302134353016435,41,False,4.430213435301644
-1.8382850065327587,-0.06404987231386797,0,0,-0.04430549329058422,42,False,4.4305493290584215
-1.8826075393990216,-0.09628210113476211,0,0,-0.044322532866262934,43,False,4.432253286626294
-1.9269491211986167,-0.05461177363865665,0,0,-0.044341581799595076,44,False,4.434158179959508
-1.971288637950443,-0.10639849580583692,0,0,-0.044339516751826444,45,False,4.433951675182644
-2.0156120142865106,-0.08452327067441674,0,0,-0.044323376336067394,46,False,4.432337633606739
-2.0599524512905396,-0.07070556815057587,0,0,-0.044340437004028906,47,False,4.43404370040289
-2.1043158717414454,-0.045709350251147765,0,0,-0.04436342045090594,48,False,4.436342045090594
-2.148706941697198,-0.05825814632645145,0,0,-0.04439106995575234,49,False,4.439106995575234
-2.193093486360571,-0.010201701121921451,0,0,-0.044386544663373245,50,False,4.438654466337325
-2.237472645554633,-0.013545230441831977,0,0,-0.044379159194062,51,False,4.4379159194061994
-2.2818567897714934,-0.026535348132899202,0,0,-0.04438414421686001,52,False,4.438414421686001
